Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-12-16 04:00:00,109.875,192.325,8.175,10.504999999999999,12.1,5.1875,17.2475,1.03,5.895,12.04,14.795,,,0.995,4.915,13.9775,99.0775,0.645,126.6325,0.0,0.0,27.775,1009.4,0.0125
2023-12-16 05:00:00,109.75,191.95,8.95,11.585,13.275,5.37,19.9125,1.0825,5.9325,10.125,14.015,,,0.8975,3.9175,13.95,99.0775,0.925,150.4425,0.0,0.0,28.125,1009.875,0.0175
2023-12-16 06:00:00,114.15,173.6,9.75,10.76,13.5,5.3625,20.4,1.1125,6.415,7.9,9.9175,,,0.8025,2.91,14.2725,99.07,0.8,113.7925,0.0,0.0,68.025,1010.825,0.01
2023-12-16 07:00:00,109.425,181.55,8.725,9.425,11.975,5.3575,20.4575,0.975,20.97,8.07,9.995,,,0.8200000000000001,2.9625,17.2125,91.1375,1.0625,273.6,0.0,0.0,224.575,1011.325,0.0225
2023-12-16 08:00:00,107.44999999999999,172.375,4.825,7.92,8.1,4.98,30.3125,0.9625,49.9475,7.0925,6.16,,,0.75,1.9775,20.2575,66.1225,1.4075000000000002,317.72749999999996,0.0,0.0,409.4,1011.675,0.0225
2023-12-16 09:00:00,109.375,167.0,4.7,6.95,7.475,4.6925,29.2225,1.0375,81.07249999999999,7.0075,6.19,,,0.815,1.855,22.9675,52.9525,1.325,263.78999999999996,0.0,0.0,543.5,1011.5,0.025
2023-12-16 10:00:00,110.35,172.125,3.45,6.2975,6.125,4.1825,29.215,0.8574999999999999,108.57249999999999,7.08,5.77,,,0.77,1.9925,24.3075,44.8075,2.0025,11.0325,0.0,0.0,643.825,1010.725,0.025
2023-12-16 11:00:00,105.4,170.4,3.25,5.03,5.275,4.3075,28.45,0.815,121.64,7.047499999999999,5.9625,,,0.7925,2.0925,25.38,38.5175,1.515,344.86,0.0,0.0,667.975,1009.525,0.0275
2023-12-16 12:00:00,,,3.525,3.2225,4.575,4.4925,,0.82,125.18,7.0175,5.8525,,,0.7975,2.0,25.8825,36.88,1.8925,10.692499999999999,0.0,0.0,585.925,1008.4,0.025
2023-12-16 13:00:00,81.5,131.6,3.4,3.286666666666667,4.533333333333333,4.333333333333333,10.525,0.935,121.0575,7.095,5.92,,,0.76,2.0575,26.1175,35.6175,1.7775,94.32,0.0,0.0,446.825,1007.775,0.03
2023-12-16 14:00:00,80.75,127.35,7.933333333333334,11.623333333333333,12.433333333333332,6.226666666666667,12.17,0.885,108.195,6.7725,5.92,,,0.8025,2.1075,26.2225,34.065,1.2974999999999999,267.665,0.0,0.0,303.1,1007.35,0.015
2023-12-16 15:00:00,76.95,129.64999999999998,7.35,20.5375,16.700000000000003,6.08,12.2175,0.94,70.3925,6.885,6.045,,,0.8574999999999999,2.03,25.475,37.504999999999995,1.12,22.5075,0.0,0.0,119.175,1007.25,0.0175
2023-12-16 16:00:00,71.9,132.525,4.0,16.8375,12.075,5.5424999999999995,9.1125,1.1600000000000001,30.6875,7.1225000000000005,5.904999999999999,,,0.7825,2.0025,21.93,55.1,0.6325,61.25,0.0,0.0,29.625,1007.725,0.02
2023-12-16 17:00:00,72.55,136.025,13.524999999999999,23.98,23.425,7.592499999999999,9.1525,1.5675,7.67,9.74,10.86,,,1.025,2.9075,19.1825,63.96,0.61,115.0875,0.0,0.0,20.675,1008.4,0.025
2023-12-16 18:00:00,82.2,151.79999999999998,50.575,24.92,53.65,13.15,9.3825,2.085,8.6025,11.935,17.787499999999998,,,1.9849999999999999,5.09,17.8625,78.3475,0.4475,93.645,0.0,0.0,25.125,1009.075,0.025
2023-12-16 19:00:00,108.3,193.875,86.3,27.0925,83.425,17.9025,9.625,2.48,9.3825,12.325,18.044999999999998,,,2.05,5.04,17.1825,90.955,0.4175,29.450000000000003,0.0,0.0,26.675,1009.5,0.0175
2023-12-16 20:00:00,138.225,228.625,93.875,23.814999999999998,87.775,18.3725,8.82,3.0225,8.504999999999999,12.0575,18.025,,,1.9525,4.9275,16.4725,98.005,0.4425,87.4175,0.0,0.0,26.925,1009.95,0.02
2023-12-16 21:00:00,159.07500000000002,274.775,105.625,18.13,94.225,19.8875,6.2025,3.85,8.0075,12.065,18.1575,,,1.9625,4.8575,15.942499999999999,98.955,0.5075000000000001,269.34749999999997,0.0,0.0,27.0,1010.275,0.025
2023-12-16 22:00:00,165.375,287.425,119.64999999999999,14.8175,103.75,21.78,7.2299999999999995,4.4925,8.1525,12.0975,17.7625,,,1.9649999999999999,4.9575,15.4175,98.98,0.5700000000000001,232.9,0.0,0.0,26.625,1010.25,0.01
2023-12-16 23:00:00,178.03333333333333,295.0,126.76666666666667,10.676666666666668,107.3,22.206666666666667,6.793333333333333,4.57,7.796666666666667,12.043333333333335,17.900000000000002,,,1.9533333333333331,5.153333333333333,15.296666666666667,99.03000000000002,0.5533333333333333,63.873333333333335,0.0,0.0,27.5,1010.0333333333333,0.01
2023-12-17 00:00:00,187.65,320.04999999999995,91.05,10.14,78.375,17.0375,6.505,3.9,7.455,15.485,20.0425,,,2.0125,5.9225,15.307500000000001,99.0525,0.47250000000000003,265.1025,0.0,0.0,27.0,1010.05,0.0225
2023-12-17 01:00:00,199.5,493.70000000000005,73.425,7.8,62.975,14.1375,6.53,3.6325,6.91,14.8675,20.2425,,,2.1725,5.8675,14.8275,99.08,0.38,160.7225,0.0,0.0,27.175,1009.775,0.01
2023-12-17 02:00:00,204.925,437.79999999999995,51.55,10.502500000000001,46.875,10.705,5.63,2.715,6.2125,14.64,20.302500000000002,,,1.97,5.83,14.4825,99.08,0.345,156.3075,0.0,0.0,26.925,1009.6500000000001,0.0175
2023-12-17 03:00:00,202.9,324.45,48.7,8.7675,43.724999999999994,10.5075,5.165,2.5025,6.335,11.83,14.8475,,,1.0475,4.9175,14.0075,99.08,0.40249999999999997,270.62,0.0,0.0,26.525,1009.6750000000001,0.0225
2023-12-17 04:00:00,190.625,290.56666666666666,23.775,12.7425,25.799999999999997,7.2225,4.15,1.53,5.390000000000001,12.235000000000001,15.1075,,,0.9825,5.0525,13.399999999999999,99.08,0.5700000000000001,152.4525,0.0,0.0,25.975,1009.9,0.0225
2023-12-17 05:00:00,168.975,255.475,11.95,12.01,15.925,5.7675,4.8,1.26,5.1625,10.1625,13.7975,,,0.9275,4.0,13.2775,99.08,0.24000000000000002,161.99,0.0,0.0,27.95,1010.425,0.0225
2023-12-17 06:00:00,146.65,203.92499999999998,11.1,9.76,14.049999999999999,5.225,4.3675,1.3475,5.7125,7.8725000000000005,10.05,,,0.7875,3.0625,13.985,99.1125,0.5549999999999999,142.41,0.0,0.0,67.575,1011.0,0.0175
2023-12-17 07:00:00,127.89999999999999,159.52499999999998,9.4,10.33,12.975,5.1925,5.255,1.18,8.11,7.8875,10.23,,,0.8025,3.0300000000000002,16.875,99.07249999999999,0.48250000000000004,169.23250000000002,0.0,0.0,219.8,1011.425,0.0325
2023-12-17 08:00:00,120.55,169.95000000000002,6.800000000000001,13.1375,12.375,5.365,11.02,0.9675,28.7575,7.1125,6.0975,,,0.8049999999999999,1.9425,21.38,66.48,0.7025,341.83500000000004,0.0,0.0,408.7,1011.6,0.0175
2023-12-17 09:00:00,118.75,180.6,5.9,8.7875,9.375,4.54,16.475,0.935,76.485,6.9625,6.1125,,,0.8200000000000001,2.0575,23.7425,47.085,1.25,265.575,0.0,0.0,537.95,1011.5,0.005
2023-12-17 10:00:00,114.4,181.85000000000002,5.3,4.8775,6.85,4.2375,10.9525,0.8674999999999999,113.17,6.8425,6.09,,,0.8574999999999999,1.9225,24.6925,42.875,1.9225,93.475,0.0,0.0,630.25,1010.875,0.005
2023-12-17 11:00:00,103.275,159.725,3.65,2.9699999999999998,4.55,4.3175,7.115,0.73,120.94,7.0025,5.83,,,0.8075,2.0825,25.4175,35.5825,1.6825,177.7375,0.0,0.0,669.825,1009.85,0.0125
2023-12-17 12:00:00,84.05,127.075,4.15,2.73,4.825,4.2575,8.905,0.755,128.1825,6.915,6.2425,,,0.76,2.085,26.29,33.7975,1.0825,335.9075,0.0,0.0,585.95,1008.925,0.0075
2023-12-17 13:00:00,76.9,118.22500000000001,2.75,3.7725,4.25,4.1525,8.315,0.7575000000000001,124.45750000000001,7.140000000000001,6.05,,,0.83,1.9825,26.71,31.9275,1.095,317.695,0.0,0.0,462.84999999999997,1008.15,0.005
2023-12-17 14:00:00,72.875,112.5,2.4,2.8975,3.475,3.9699999999999998,7.735,0.7424999999999999,125.72749999999999,6.9375,6.085,,,0.7525,2.065,26.7125,31.445,1.03,322.4225,0.0,0.0,309.925,1007.55,0.0075
2023-12-17 15:00:00,69.675,114.75,2.175,6.25,5.075,4.3175,7.65,0.8125,104.7225,6.72,5.8475,,,0.79,1.9849999999999999,25.634999999999998,35.6275,0.9875,327.1125,0.0,0.0,119.1,1007.425,0.0075
2023-12-17 16:00:00,69.85,121.55,4.225,11.65,9.55,5.215,7.75,0.8725,51.84,7.105,6.0025,,,0.7725,1.895,22.0625,49.195,0.8225,55.4825,0.0,0.0,29.05,1007.75,0.015
2023-12-17 17:00:00,72.2,138.9,7.35,18.5775,15.65,6.37,5.305,1.125,11.2925,9.8875,10.9075,,,1.0025,3.0700000000000003,18.945,62.2475,0.36750000000000005,95.92750000000001,0.0,0.0,20.45,1008.4,0.01
2023-12-17 18:00:00,76.425,148.625,41.4,23.92,45.725,11.535,5.859999999999999,1.2875,7.0175,12.1125,18.1375,,,1.9775,5.0025,17.765,77.945,0.415,73.1325,0.0,0.0,24.95,1009.05,0.005
2023-12-17 19:00:00,87.80000000000001,158.525,46.75,21.72,48.9,12.2475,5.72,1.655,6.56,12.05,17.945,,,2.05,5.005,16.82,87.9675,0.3875,223.985,0.0,0.0,26.175,1009.675,0.0075
2023-12-17 20:00:00,95.775,178.92499999999998,47.35,17.6075,47.2,11.925,5.5775,2.06,6.1225000000000005,11.967500000000001,18.3525,,,2.0125,5.04,16.1025,95.1175,0.42,185.7325,0.0,0.0,26.85,1010.075,0.0275
2023-12-17 21:00:00,99.2,194.175,70.05,13.04,63.05,14.63,6.76,2.8725,6.0875,12.14,17.935,,,2.0225,4.8775,15.6175,96.24000000000001,0.47250000000000003,309.6875,0.0,0.0,27.1,1010.325,0.0225
2023-12-17 22:00:00,121.10000000000001,219.625,86.5,8.0975,73.65,16.775,7.085,3.515,6.422499999999999,11.95,18.3725,,,1.9725000000000001,4.9725,15.2775,98.99,0.39249999999999996,44.175,0.0,0.0,27.6,1010.6,0.02
2023-12-17 23:00:00,146.1,256.3,82.39999999999999,6.046666666666667,69.26666666666667,15.583333333333334,7.1866666666666665,3.6566666666666663,6.873333333333332,12.136666666666665,17.903333333333332,,,1.9833333333333332,5.09,15.276666666666666,99.03333333333335,0.4466666666666666,52.446666666666665,0.0,0.0,28.333333333333332,1010.5,0.013333333333333334
2023-12-18 00:00:00,169.55,296.6666666666667,79.65,4.455,66.25,15.075,7.0325,3.645,6.415,14.95,19.994999999999997,,,1.9475,6.025,15.09,99.065,0.6425000000000001,155.24,0.0,0.0,27.225,1010.125,0.03
2023-12-18 01:00:00,186.725,351.375,68.225,4.7749999999999995,57.25,13.215,6.8774999999999995,3.085,5.625,14.85,19.65,,,2.0275,6.0075,14.7375,99.08,0.5275000000000001,193.2425,0.0,0.0,27.0,1009.725,0.0275
2023-12-18 02:00:00,182.825,333.5,37.8,9.555,35.375,8.845,6.16,2.23,5.085,15.2325,19.8575,,,2.0825,5.8275,14.2025,99.08,0.565,343.83,0.0,0.0,27.125,1009.55,0.025
2023-12-18 03:00:00,169.5,264.15,28.925,9.0325,27.975,8.0025,5.2275,1.8225,4.9525,12.0075,14.682500000000001,,,0.9625,4.93,13.91,99.0875,0.5175,137.745,0.0,0.0,27.4,1009.625,0.0275
2023-12-18 04:00:00,137.875,199.7,16.45,11.03,19.0,6.37,4.62,1.3525,4.5874999999999995,12.105,14.97,,,0.9624999999999999,4.967499999999999,13.717500000000001,99.125,0.47250000000000003,103.215,0.0,0.0,26.75,1010.15,0.025
2023-12-18 05:00:00,125.875,180.375,10.55,11.6775,14.6,5.7925,4.72,1.25,4.7325,10.15,13.89,,,0.8825,3.82,13.49,99.0975,0.6074999999999999,256.1775,0.0,0.0,27.525,1010.675,0.024999999999999998
2023-12-18 06:00:00,126.57499999999999,173.725,19.625,9.495,20.75,6.9225,5.1525,1.3475000000000001,5.09,7.82,10.1525,,,0.8225,2.9975,13.92,99.0975,0.5325,197.49,0.0,0.0,60.85,1011.575,0.025
2023-12-18 07:00:00,123.875,178.425,21.475,7.7075,21.325,6.9350000000000005,5.43,1.4275,6.234999999999999,8.075000000000001,9.887500000000001,,,0.77,2.9924999999999997,16.615000000000002,99.08,0.33,132.8275,0.0,0.0,184.15,1012.1,0.0225
2023-12-18 08:00:00,124.825,188.7,7.3,16.035,14.3,5.295,14.2225,1.2875,19.95,7.0775,6.015,,,0.7875000000000001,1.795,20.0025,73.81,1.2775,176.59,0.0,0.0,351.3,1012.6,0.0125
2023-12-18 09:00:00,127.85,198.375,4.725,10.855,9.55,4.79,20.38,1.1225,57.0775,7.0125,6.075,,,0.8125,1.9874999999999998,22.5125,48.585,1.7,99.1675,0.0,0.0,479.07500000000005,1012.4,0.0175
2023-12-18 10:00:00,120.975,191.42499999999998,4.575,6.9525,7.325,4.0525,18.5625,1.0150000000000001,90.8125,7.1025,6.0425,,,0.8125,2.0549999999999997,23.6825,43.1275,1.97,96.35,0.0,0.0,535.5999999999999,1011.775,0.025
2023-12-18 11:00:00,109.15,182.0,3.65,5.2325,5.725,4.3775,15.1075,0.9824999999999999,110.49000000000001,7.2475000000000005,6.140000000000001,,,0.7975,2.05,24.71,40.2225,1.7275,176.7875,0.0,0.0,579.8,1010.85,0.03
2023-12-18 12:00:00,106.1,177.8,2.125,3.505,3.6,3.7475,12.985,0.9524999999999999,125.70500000000001,6.984999999999999,5.779999999999999,,,0.8049999999999999,2.075,25.475,38.21,1.4525,250.3125,0.0,0.0,508.425,1009.875,0.03
2023-12-18 13:00:00,,,3.4,3.9,4.8,3.8875,,0.8899999999999999,129.06333333333333,7.1075,5.9425,,,0.8,1.9975,25.947499999999998,36.67,1.4375,325.88,0.0,0.0,426.975,1009.05,0.025
2023-12-18 14:00:00,101.7,136.33333333333334,2.775,3.3425000000000002,4.025,4.08,8.233333333333334,0.8475,129.695,6.96,5.8675,,,0.7725,2.0175,25.825,36.31,1.1575000000000002,329.27250000000004,0.0,0.0,265.95,1008.725,0.0175
2023-12-18 15:00:00,90.85,131.075,1.925,4.41,3.9000000000000004,4.1,7.7275,0.8374999999999999,114.72999999999999,7.032500000000001,5.97,,,0.8099999999999999,1.9775,24.785,38.01,1.0425,260.035,0.0,0.0,105.475,1008.625,0.015
2023-12-18 16:00:00,79.44999999999999,132.25,2.65,8.462499999999999,6.6,4.422499999999999,6.407500000000001,0.95,46.199999999999996,7.047499999999999,6.1850000000000005,,,0.7825,1.9575,21.775,51.71,0.505,85.6125,0.0,0.0,29.424999999999997,1008.925,0.0175
2023-12-18 17:00:00,75.05000000000001,137.475,4.4,14.5,11.149999999999999,5.48,6.0925,1.3525,14.86,10.004999999999999,11.1125,,,1.0325,3.0975,18.9275,67.1775,0.515,180.66750000000002,0.0,0.0,20.575,1009.45,0.02
2023-12-18 18:00:00,79.3,156.225,14.9,18.5325,21.700000000000003,7.0,6.672499999999999,1.8800000000000001,6.282500000000001,11.885,18.0125,,,1.9925,4.9175,17.7125,83.2325,0.46,106.10249999999999,0.0,0.0,24.95,1010.3,0.025
2023-12-18 19:00:00,89.2,176.55,23.55,16.442500000000003,27.5,8.2925,6.675,2.0524999999999998,5.645,11.9825,17.97,,,2.01,4.82,17.1925,84.3375,0.6174999999999999,113.485,0.0,0.0,26.424999999999997,1011.05,0.02
2023-12-18 20:00:00,104.375,188.85,12.25,18.9975,19.825,6.7025,6.37,1.7149999999999999,5.985,12.0775,18.035,,,2.0324999999999998,4.9225,16.8325,78.87,0.40249999999999997,181.59750000000003,0.0,0.0,27.075,1011.525,0.02
2023-12-18 21:00:00,107.0,199.60000000000002,11.525,16.419999999999998,17.875,6.87,5.2575,1.725,5.7925,12.0725,18.295,,,2.0300000000000002,4.9175,16.03,89.55,0.575,86.9225,0.0,0.0,26.775,1011.6,0.015
2023-12-18 22:00:00,109.125,200.92499999999998,15.075,13.717500000000001,19.35,6.7275,6.1425,1.81,5.42,11.7025,17.9925,,,2.005,4.9175,15.4175,96.6375,0.7,39.6425,0.0,0.0,26.6,1011.6500000000001,0.0375
2023-12-18 23:00:00,108.3,210.80000000000004,14.833333333333334,13.496666666666664,19.0,6.8,6.136666666666667,1.7333333333333334,5.273333333333333,12.063333333333333,18.393333333333334,,,2.0166666666666666,5.053333333333334,15.21,95.07,0.6766666666666667,53.25666666666667,0.0,0.0,26.266666666666666,1011.5333333333333,0.03333333333333333
2023-12-19 00:00:00,115.425,196.5,15.525,12.9625,19.275,6.890000000000001,5.6850000000000005,1.565,5.37,15.09,20.3,,,2.055,6.1125,14.81,93.29,0.7525,186.8725,0.0,0.0,25.95,1011.1750000000001,0.01
2023-12-19 01:00:00,116.4,196.85,7.025,12.055,12.0,5.68,6.6125,1.2975,6.275,15.0325,19.4825,,,1.965,6.06,15.1225,85.825,0.975,136.04250000000002,0.0,0.0,25.975,1010.85,0.02
2023-12-19 02:00:00,116.825,193.75,3.55,9.775,8.025,4.945,9.66,1.08,22.6975,14.9625,20.0375,,,1.9375,6.1499999999999995,16.425,72.58500000000001,1.11,280.855,0.0,0.0,24.225,1010.4,0.0175
2023-12-19 03:00:00,116.0,186.275,3.9749999999999996,7.0625,6.925,4.4875,7.255,1.0175,27.15,11.9625,15.205,,,0.9775,5.035,15.575,77.725,0.5475000000000001,96.845,0.0,0.0,25.45,1010.55,0.025
2023-12-19 04:00:00,102.075,165.92499999999998,3.175,6.445,5.975,4.245,6.965,0.995,27.23,11.905,15.075,,,0.925,4.945,15.120000000000001,82.445,0.7925,150.075,0.0,0.0,26.2,1010.95,0.0175
2023-12-19 05:00:00,92.875,164.97500000000002,3.2,6.005,5.775,4.4575,7.2025,1.005,28.175,9.870000000000001,13.8125,,,0.8925000000000001,4.04,14.745,83.4725,0.5125,206.2925,0.0,0.0,26.4,1011.6,0.025
2023-12-19 06:00:00,92.925,165.475,3.05,6.34,5.775,4.6675,8.4625,1.0550000000000002,25.3275,7.7925,9.8525,,,0.7575000000000001,2.9924999999999997,15.0725,82.875,0.9400000000000001,106.67999999999999,0.0,0.0,62.6,1012.45,0.02
2023-12-19 07:00:00,92.3,164.675,3.325,10.682500000000001,8.325,4.8475,14.835,1.16,23.1425,8.0825,10.219999999999999,,,0.79,3.0025,17.5975,67.8325,0.935,267.6425,0.0,0.0,192.975,1013.05,0.0225
2023-12-19 08:00:00,95.7,164.5,2.45,7.305000000000001,5.825,4.5375,24.9075,1.095,54.6275,6.9675,5.8149999999999995,,,0.8325,2.0325,19.8175,54.1225,1.2875,259.7275,0.0,0.0,361.725,1013.6500000000001,0.015
2023-12-19 09:00:00,97.875,162.2,2.3,4.8575,4.449999999999999,4.1875,16.455,1.0525,83.405,7.3175,5.8225,,,0.8075,1.9975,21.7275,45.465,1.6800000000000002,181.8275,0.0,0.0,515.3,1013.425,0.0125
2023-12-19 10:00:00,94.15,170.79999999999998,3.0,4.22,4.65,4.1875,15.325,1.0475,98.03999999999999,6.9,5.77,,,0.765,2.01,23.6025,42.2725,1.3475000000000001,232.5025,0.0,0.0,604.525,1012.725,0.0175
2023-12-19 11:00:00,93.8,175.55,2.95,3.26,4.15,3.95,15.767500000000002,1.0975000000000001,122.465,6.9775,6.085,,,0.7875,1.9749999999999999,24.802500000000002,39.96,1.33,261.4325,0.0,0.0,625.15,1011.4,0.0275
2023-12-19 12:00:00,92.5,165.1,3.075,2.4625,3.8,4.3225,15.61,1.0225,136.4925,6.915,5.785,,,0.805,2.0875,25.2725,36.585,1.52,187.595,0.0,0.0,542.9,1010.275,0.035
2023-12-19 13:00:00,89.625,161.125,3.375,2.2075,3.925,4.0375,12.52,1.0750000000000002,138.1325,7.045,6.050000000000001,,,0.7925,1.9275,25.7925,33.9475,1.335,97.7825,0.0,0.0,434.125,1009.525,0.0325
2023-12-19 14:00:00,86.3,153.6,3.3499999999999996,2.3725,3.95,4.11,11.4,1.07,133.625,7.0375,5.7925,,,0.8075,2.01,25.6525,36.08,1.31,186.245,0.0,0.0,275.6,1009.2,0.0225
2023-12-19 15:00:00,83.94999999999999,145.5,3.45,4.9350000000000005,5.375,4.085,11.307500000000001,1.1225,117.19749999999999,6.9275,6.16,,,0.795,1.9649999999999999,24.6575,42.115,0.95,178.9575,0.0,0.0,112.075,1009.15,0.03
2023-12-19 16:00:00,81.825,150.2,3.375,11.13,8.575,4.6275,9.397499999999999,1.2574999999999998,48.5975,6.8075,6.0925,,,0.8025,2.0225,21.5325,58.2375,0.5675,59.05,0.0,0.0,30.7,1009.65,0.0275
2023-12-19 17:00:00,85.7,161.6,3.3000000000000003,16.323333333333334,11.266666666666666,5.573333333333333,6.346666666666667,1.5866666666666667,16.84,10.023333333333333,11.229999999999999,,,1.03,2.8633333333333333,19.03333333333333,71.68333333333334,0.61,77.41,0.0,0.0,20.96666666666667,1010.4333333333334,0.023333333333333334
2023-12-19 18:00:00,91.02499999999999,183.82500000000002,9.55,19.3125,17.85,6.925000000000001,7.0125,2.13,6.36,12.1475,17.8325,,,2.0124999999999997,4.95,17.89,81.585,0.5475,99.635,0.0,0.0,24.95,1010.925,0.0125
2023-12-19 19:00:00,103.125,199.275,21.975,18.185,27.175,8.3725,6.9825,2.41,5.995,11.73,17.75,,,1.9825,5.045,17.419999999999998,86.3475,0.475,251.8575,0.0,0.0,26.4,1011.525,0.0125
2023-12-19 20:00:00,122.8,223.25,26.95,16.255000000000003,30.15,8.39,6.7325,2.51,6.01,11.772499999999999,17.810000000000002,,,1.9949999999999999,5.08,16.8975,93.02,0.5275,298.8075,0.0,0.0,26.45,1011.875,0.0175
2023-12-19 21:00:00,143.2,249.0,48.375,13.335,45.8,11.717500000000001,6.2425,3.0524999999999998,5.7875,12.032499999999999,17.8875,,,2.0275,5.015,16.365,97.7975,0.28,114.72999999999999,0.0,0.0,26.475,1011.975,0.02
2023-12-19 22:00:00,161.0,279.125,39.325,13.1575,38.475,9.940000000000001,5.922499999999999,2.73,5.425,12.0975,18.1575,,,1.9575,5.1475,15.6975,98.97,0.3175,188.97,0.0,0.0,26.525,1011.775,0.02
2023-12-19 23:00:00,167.9,292.4,23.666666666666668,14.306666666666667,26.5,7.96,5.256666666666667,2.1300000000000003,5.14,11.916666666666666,18.67,,,2.03,5.2700000000000005,15.11,98.98,0.37333333333333335,97.11666666666666,0.0,0.0,25.900000000000002,1011.4666666666667,0.016666666666666666
2023-12-20 00:00:00,150.52499999999998,256.85,11.475,14.5475,16.85,6.38,4.835,1.615,4.925,14.965,20.0925,,,2.055,6.1775,15.067499999999999,98.61500000000001,0.575,94.1825,0.0,0.0,25.799999999999997,1011.075,0.03
2023-12-20 01:00:00,132.825,228.7,6.3,12.2275,11.5,5.2,5.96,1.2875,10.6525,15.3225,20.2075,,,2.01,6.15,16.025000000000002,87.1525,0.8875,279.425,0.0,0.0,25.775,1010.725,0.0325
2023-12-20 02:00:00,125.525,220.75,4.825,10.057500000000001,9.15,5.005,5.1075,1.2349999999999999,8.12,15.0275,19.8075,,,1.885,5.862500000000001,15.1025,92.20750000000001,0.9950000000000001,148.635,0.0,0.0,25.725,1010.25,0.0325
2023-12-20 03:00:00,122.175,215.54999999999998,4.625,9.41,8.7,4.6450000000000005,4.32,1.2025,7.0600000000000005,12.07,15.0425,,,1.04,4.805,14.5225,97.685,0.53,107.83,0.0,0.0,26.325,1010.225,0.0375
2023-12-20 04:00:00,115.775,193.55,5.425,10.305,9.775,4.945,3.8825,1.135,5.6425,12.25,15.0475,,,0.9924999999999999,4.805,14.120000000000001,98.8975,1.0350000000000001,108.0025,0.0,0.0,26.125,1010.575,0.03
2023-12-20 05:00:00,112.275,165.275,6.1,7.555,8.925,5.1,5.575,1.0525,10.775,10.0675,13.9875,,,0.985,4.0925,14.192499999999999,98.4425,0.6675,141.6525,0.0,0.0,26.975,1011.275,0.0375
2023-12-20 06:00:00,104.64999999999999,154.425,3.6999999999999997,6.64,6.5,4.2875000000000005,5.7925,1.025,15.6725,7.8149999999999995,9.9475,,,0.8125,2.975,15.0975,92.48,0.825,45.38,0.0,0.0,60.75,1011.85,0.0275
2023-12-20 07:00:00,99.575,158.15,3.4749999999999996,5.13,5.525,4.105,7.8975,1.0075,35.7175,7.9125,9.99,,,0.8200000000000001,2.925,17.27,76.6925,1.1575,332.115,0.0,0.0,196.225,1012.675,0.03
2023-12-20 08:00:00,94.875,154.54999999999998,3.0,4.800000000000001,4.975,4.1725,10.79,1.1,44.7075,7.0075,5.9350000000000005,,,0.8225,1.955,19.52,64.6325,1.18,336.48,0.0,0.0,336.65,1013.05,0.015
2023-12-20 09:00:00,92.1,149.20000000000002,3.375,5.165,5.45,4.4075,11.795,1.1275,57.2225,6.99,6.1450000000000005,,,0.785,1.91,21.5225,57.46,1.575,177.255,0.0,0.0,499.1,1012.95,0.015
2023-12-20 10:00:00,98.675,157.975,2.0250000000000004,4.952500000000001,4.275,4.0925,14.435,1.0725,76.005,6.925,5.949999999999999,,,0.785,1.9825,23.475,50.915,1.8649999999999998,183.6875,0.0,0.0,602.95,1011.95,0.015000000000000001
2023-12-20 11:00:00,129.6,159.6,2.625,3.1975,3.85,3.79,12.99,1.0175,89.61000000000001,7.140000000000001,6.0600000000000005,,,0.8225,1.9775,24.729999999999997,48.085,1.765,84.015,0.0,0.0,635.925,1010.525,0.03
2023-12-20 12:00:00,,,2.1,2.6774999999999998,3.15,3.9875000000000003,6.68,0.965,86.99666666666667,6.955,5.965,,,0.75,1.935,25.7975,45.465,1.5525,261.78000000000003,0.0,0.0,579.7,1009.15,0.0325
2023-12-20 13:00:00,66.53333333333333,146.1,3.4,1.87,3.8,3.94,7.9575000000000005,0.825,89.915,6.975,6.035,,,0.8025,1.9425,26.1575,43.3625,1.625,173.29,0.0,0.0,474.725,1008.35,0.025
2023-12-20 14:00:00,59.475,124.1,4.433333333333333,2.2966666666666664,4.8,4.173333333333333,8.7925,0.8125,89.4875,7.08,6.0325,,,0.845,1.8775,26.0925,43.415,1.5225,176.42000000000002,0.0,0.0,305.675,1007.875,0.0275
2023-12-20 15:00:00,55.875,112.02499999999999,2.775,4.535,4.65,4.390000000000001,10.032499999999999,0.87,83.135,7.182499999999999,6.0525,,,0.755,2.0575,24.8875,45.9925,1.38,179.14499999999998,0.0,0.0,113.6,1007.7,0.03
2023-12-20 16:00:00,53.25,101.975,3.2,8.115,6.85,4.805,9.695,1.13,48.76,7.0375000000000005,6.055,,,0.76,1.9249999999999998,22.75,55.167500000000004,0.5825,185.4375,0.0,0.0,41.625,1007.8499999999999,0.0375
2023-12-20 17:00:00,50.849999999999994,103.30000000000001,6.55,14.350000000000001,12.825,5.6125,6.615,1.49,10.9125,10.1,11.1425,,,0.9675,3.02,19.925,72.71,0.425,118.82,0.0,0.0,20.6,1008.45,0.0275
