station,value,pollutant,timestamp,state,city,latitude,longitude,aqi
"Major Dhyan Chand National Stadium, Delhi - DPCC",14.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,14.0
"Major Dhyan Chand National Stadium, Delhi - DPCC",2.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,2.0
"Sonia Vihar, Delhi - DPCC",38.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,38.0
"Sonia Vihar, Delhi - DPCC",12.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,12.0
"Sonia Vihar, Delhi - DPCC",3.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,3.0
"Pusa, Delhi - DPCC",33.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,33.0
"Kasturi Nagar, Bengaluru - KSPCB",28.0,OZONE,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,28.0
"Jigani, Bengaluru - KSPCB",19.0,NO2,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,19.0
"BTM Layout, Bengaluru - CPCB",24.0,NO2,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,24.0
"Silk Board, Bengaluru - KSPCB",19.0,OZONE,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,19.0
"Jayanagar 5th Block, Bengaluru - KSPCB",12.0,PM2.5,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,12.0
"Jayanagar 5th Block, Bengaluru - KSPCB",4.0,NO2,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,4.0
"Hombegowda Nagar, Bengaluru - KSPCB",13.0,NO2,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,13.0
"Bapuji Nagar, Bengaluru - KSPCB",7.0,PM2.5,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,7.0
"Bapuji Nagar, Bengaluru - KSPCB",10.0,OZONE,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,10.0
"Bapuji Nagar, Bengaluru - KSPCB",7.0,PM2.5,29-06-2026 02:00:00,Karnataka,Bengaluru,12.9716,77.5946,7.0
"Malad West, Mumbai - IITM",7.0,OZONE,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,7.0
"Sewri, Mumbai - BMC",22.0,CO,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,22.0
"Kandivali West, Mumbai - BMC",54.0,PM10,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,54.0
"Kandivali West, Mumbai - BMC",7.0,NO2,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,7.0
"Kurla, Mumbai - MPCB",28.0,OZONE,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,28.0
"Worli, Mumbai - MPCB",38.0,CO,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,38.0
"Khindipada-Bhandup West, Mumbai - IITM",3.0,NO2,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,3.0
"Khindipada-Bhandup West, Mumbai - IITM",5.0,SO2,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,5.0
"Chembur, Mumbai - MPCB",4.0,NH3,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,4.0
"Chembur, Mumbai - MPCB",1.0,OZONE,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,1.0
"Kherwadi_Bandra East, Mumbai - MPCB",20.0,PM10,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,20.0
"Byculla, Mumbai - BMC",22.0,PM10,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,22.0
"Bandra Kurla Complex, Mumbai - IITM",8.0,PM2.5,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,8.0
"Siddharth Nagar-Worli, Mumbai - IITM",39.0,PM10,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,39.0
"Siddharth Nagar-Worli, Mumbai - IITM",17.0,OZONE,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,17.0
"Malad West, Mumbai - IITM",16.0,PM10,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,16.0
"Malad West, Mumbai - IITM",1.0,SO2,29-06-2026 02:00:00,Maharashtra,Mumbai,19.076,72.8777,1.0
"Kodungaiyur, Chennai - TNPCB",3.0,NH3,29-06-2026 02:00:00,Tamil Nadu,Chennai,13.0827,80.2707,3.0
"Velachery Res. Area, Chennai - CPCB",43.0,PM2.5,29-06-2026 02:00:00,Tamil Nadu,Chennai,13.0827,80.2707,43.0
"Velachery Res. Area, Chennai - CPCB",9.0,OZONE,29-06-2026 02:00:00,Tamil Nadu,Chennai,13.0827,80.2707,9.0
"Perungudi, Chennai - TNPCB",16.0,PM2.5,29-06-2026 02:00:00,Tamil Nadu,Chennai,13.0827,80.2707,16.0
"Perungudi, Chennai - TNPCB",28.0,CO,29-06-2026 02:00:00,Tamil Nadu,Chennai,13.0827,80.2707,28.0
"Shastri Nagar, Jaipur - RSPCB",8.0,SO2,29-06-2026 02:00:00,Rajasthan,Jaipur,26.9124,75.7873,8.0
"Sector-2 Murlipura, Jaipur - RSPCB",1.0,SO2,29-06-2026 02:00:00,Rajasthan,Jaipur,26.9124,75.7873,1.0
"Sector-2 Murlipura, Jaipur - RSPCB",9.0,CO,29-06-2026 02:00:00,Rajasthan,Jaipur,26.9124,75.7873,9.0
"Police Commissionerate, Jaipur - RSPCB",50.0,PM10,29-06-2026 02:00:00,Rajasthan,Jaipur,26.9124,75.7873,50.0
"Adarsh Nagar, Jaipur - RSPCB",53.0,PM10,29-06-2026 02:00:00,Rajasthan,Jaipur,26.9124,75.7873,53.0
"Adarsh Nagar, Jaipur - RSPCB",5.0,NH3,29-06-2026 02:00:00,Rajasthan,Jaipur,26.9124,75.7873,5.0
"Talkatora District Industries Center, Lucknow - CPCB",11.0,OZONE,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,11.0
"Gomti Nagar, Lucknow - UPPCB",9.0,NO2,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,9.0
"B R Ambedkar University, Lucknow - UPPCB",4.0,PM10,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,4.0
"B R Ambedkar University, Lucknow - UPPCB",3.0,NH3,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,3.0
"B R Ambedkar University, Lucknow - UPPCB",33.0,SO2,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,33.0
"B R Ambedkar University, Lucknow - UPPCB",36.0,OZONE,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,36.0
"Lalbagh, Lucknow - CPCB",13.0,CO,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,13.0
"Kendriya Vidyalaya, Lucknow - CPCB",61.0,PM10,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,61.0
"Kendriya Vidyalaya, Lucknow - CPCB",22.0,NO2,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,22.0
"Kendriya Vidyalaya, Lucknow - CPCB",7.0,NH3,29-06-2026 02:00:00,Uttar Pradesh,Lucknow,26.8467,80.9462,7.0
"New Malakpet, Hyderabad - TSPCB",22.0,PM2.5,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,22.0
"New Malakpet, Hyderabad - TSPCB",22.0,CO,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,22.0
"Kompally Municipal Office, Hyderabad - TSPCB",10.0,NO2,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,10.0
"Kompally Municipal Office, Hyderabad - TSPCB",3.0,SO2,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,3.0
"Kompally Municipal Office, Hyderabad - TSPCB",8.0,OZONE,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,8.0
"Central University, Hyderabad - TSPCB",4.0,PM10,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,4.0
"IDA Pashamylaram, Hyderabad - TSPCB",9.0,CO,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,9.0
"IDA Pashamylaram, Hyderabad - TSPCB",29.0,OZONE,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,29.0
"Zoo Park, Hyderabad - TSPCB",9.0,PM10,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,9.0
"ECIL Kapra, Hyderabad - TSPCB",71.0,PM10,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,71.0
"ECIL Kapra, Hyderabad - TSPCB",2.0,NH3,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,2.0
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",30.0,PM2.5,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,30.0
"Royapuram, Chennai - TNPCB",5.0,SO2,29-06-2026 02:00:00,Tamil Nadu,Chennai,13.0827,80.2707,5.0
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.0,NO2,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,10.0
"IITH Kandi, Hyderabad - TSPCB",58.0,PM10,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,58.0
"IITH Kandi, Hyderabad - TSPCB",4.0,NH3,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,4.0
"IITH Kandi, Hyderabad - TSPCB",10.0,SO2,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,10.0
"Kokapet, Hyderabad - TSPCB",1.0,NH3,29-06-2026 02:00:00,Telangana,Hyderabad,17.385,78.4867,1.0
"Jadavpur, Kolkata - WBPCB",36.0,PM2.5,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,36.0
"Jadavpur, Kolkata - WBPCB",37.0,PM10,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,37.0
"Jadavpur, Kolkata - WBPCB",12.0,NH3,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,12.0
"Rabindra Bharati University, Kolkata - WBPCB",25.0,PM10,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,25.0
"Ballygunge, Kolkata - WBPCB",9.0,NH3,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,9.0
"Ballygunge, Kolkata - WBPCB",7.0,SO2,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,7.0
"Rabindra Sarobar, Kolkata - WBPCB",11.0,CO,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,11.0
"Bidhannagar, Kolkata - WBPCB",37.0,PM10,29-06-2026 02:00:00,West Bengal,Kolkata,22.5726,88.3639,37.0
"DRM Office Danapur, Patna - BSPCB",46.0,PM2.5,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,46.0
"DRM Office Danapur, Patna - BSPCB",51.0,PM10,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,51.0
"DRM Office Danapur, Patna - BSPCB",4.0,SO2,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,4.0
"DRM Office Danapur, Patna - BSPCB",28.0,OZONE,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,28.0
"Govt. High School Shikarpur, Patna - BSPCB",6.0,NH3,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,6.0
"Govt. High School Shikarpur, Patna - BSPCB",8.0,SO2,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,8.0
"IGSC Planetarium Complex, Patna - BSPCB",1.0,NO2,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,1.0
"Samanpura, Patna - BSPCB",45.0,PM2.5,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,45.0
"Samanpura, Patna - BSPCB",5.0,SO2,29-06-2026 02:00:00,Bihar,Patna,25.5941,85.1376,5.0
"Shadipur, Delhi - CPCB",6.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,6.0
"Mundka, Delhi - DPCC",55.0,PM10,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,55.0
"Mundka, Delhi - DPCC",118.0,NO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,118.0
"Punjabi Bagh, Delhi - DPCC",78.0,PM10,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,78.0
"Punjabi Bagh, Delhi - DPCC",3.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,3.0
"Punjabi Bagh, Delhi - DPCC",33.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,33.0
"Chandni Chowk, Delhi - IITM",7.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,7.0
"Chandni Chowk, Delhi - IITM",106.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,106.0
"Sirifort, Delhi - CPCB",64.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,64.0
"Sirifort, Delhi - CPCB",13.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,13.0
"DTU, Delhi - CPCB",11.0,NO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,11.0
"DTU, Delhi - CPCB",4.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,4.0
"Dr. Karni Singh Shooting Range, Delhi - DPCC",20.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,20.0
"Dr. Karni Singh Shooting Range, Delhi - DPCC",21.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,21.0
"Anand Vihar, Delhi - DPCC",23.0,NO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,23.0
"Anand Vihar, Delhi - DPCC",6.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,6.0
"Ashok Vihar, Delhi - DPCC",25.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,25.0
"Ashok Vihar, Delhi - DPCC",97.0,PM10,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,97.0
"Ashok Vihar, Delhi - DPCC",7.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,7.0
"R K Puram, Delhi - DPCC",22.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,22.0
"Dwarka-Sector 8, Delhi - DPCC ",23.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,23.0
"NSIT Dwarka, Delhi - CPCB",29.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,29.0
"NSIT Dwarka, Delhi - CPCB",17.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,17.0
"Okhla Phase-2, Delhi - DPCC",33.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,33.0
"Rohini, Delhi - DPCC",74.0,PM10,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,74.0
"Rohini, Delhi - DPCC",6.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,6.0
"Rohini, Delhi - DPCC",5.0,SO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,5.0
"Vivek Vihar, Delhi - DPCC",6.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,6.0
"Jahangirpuri, Delhi - DPCC",60.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,60.0
"Jahangirpuri, Delhi - DPCC",12.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,12.0
"IHBAS, Dilshad Garden, Delhi - CPCB",94.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,94.0
"IHBAS, Dilshad Garden, Delhi - CPCB",1.0,NH3,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,1.0
"Sri Aurobindo Marg, Delhi - DPCC",50.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,50.0
"Sri Aurobindo Marg, Delhi - DPCC",99.0,PM10,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,99.0
"Sri Aurobindo Marg, Delhi - DPCC",13.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,13.0
"Wazirpur, Delhi - DPCC",56.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,56.0
"Shadipur, Delhi - CPCB",66.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,66.0
"IMD Lodhi Road, Delhi - IITM",106.0,PM10,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,106.0
"Dwarka-Sector 8, Delhi - DPCC ",14.0,NO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,14.0
"Dwarka-Sector 8, Delhi - DPCC ",20.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,20.0
"IGI Airport (T3), Delhi - IITM",52.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,52.0
"Burari Crossing, Delhi - IITM",10.0,NO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,10.0
"Burari Crossing, Delhi - IITM",2.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,2.0
"IIT Delhi, Delhi - IITM",33.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,33.0
"IIT Delhi, Delhi - IITM",8.0,NO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,8.0
"North Campus, DU, Delhi - IITM",5.0,NO2,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,5.0
"North Campus, DU, Delhi - IITM",52.0,CO,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,52.0
"CRRI Mathura Road, Delhi - IITM",44.0,PM2.5,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,44.0
"CRRI Mathura Road, Delhi - IITM",59.0,PM10,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,59.0
"CRRI Mathura Road, Delhi - IITM",11.0,OZONE,29-06-2026 02:00:00,Delhi,Delhi,28.6139,77.209,11.0
